"AnimalID";"Time";"log10VL";"obs";"Group";"type";"organ";"Weight";"ECL";"ECL.Slope";"ECL.Intercept";"censored"
103;6;2.87448181769947;4;"Naive";"Sg";"Naso";5.15609358099522;243332.161494024;-11711.2398173832;313599.600398323;1
103;7;NA;4;"Naive";"Sg";"Naso";5.15609358099522;231620.921676641;-11711.2398173832;313599.600398323;1
103;8;NA;4;"Naive";"Sg";"Naso";5.15609358099522;219909.681859257;-11711.2398173834;313599.600398324;1
103;9;NA;4;"Naive";"Sg";"Naso";5.15609358099522;208198.442041874;-7955.05349129002;279793.923463484;1
103;10;NA;4;"Naive";"Sg";"Naso";5.15609358099522;200243.388550584;-7955.05349128999;279793.923463484;1
103;11;NA;4;"Naive";"Sg";"Naso";5.15609358099522;192288.335059294;-7955.05349128999;279793.923463484;1
103;12;NA;4;"Naive";"Sg";"Naso";5.15609358099522;184333.281568004;-7955.05349129002;279793.923463484;1
103;13;NA;4;"Naive";"Sg";"Naso";5.15609358099522;176378.228076714;-7955.05349128999;279793.923463484;1
103;14;NA;4;"Naive";"Sg";"Naso";5.15609358099522;168423.174585424;-7955.05349128999;279793.923463484;1
103;15;NA;4;"Naive";"Sg";"Naso";5.15609358099522;160468.121094134;-7955.05349129002;279793.923463484;1
103;16;NA;4;"Naive";"Sg";"Naso";5.15609358099522;152513.067602844;-7955.05349128999;279793.923463484;1
103;17;NA;4;"Naive";"Sg";"Naso";5.15609358099522;144558.014111554;-7955.05349129002;279793.923463484;1
103;18;NA;4;"Naive";"Sg";"Naso";5.15609358099522;136602.960620264;-7955.05349128999;279793.923463484;1
103;19;NA;4;"Naive";"Sg";"Naso";5.15609358099522;128647.907128974;-7955.05349128997;279793.923463484;1
103;20;NA;4;"Naive";"Sg";"Naso";5.15609358099522;120692.853637684;0;120692.853637684;1
104;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;270189.78918612;-9944.6507818785;270189.78918612;1
104;1;3.93231072667363;1;"Naive";"Total";"Trachea";3.50042542651994;260245.138404241;-9944.6507818785;270189.78918612;0
104;2;6.88760238141978;1;"Naive";"Total";"Trachea";3.50042542651994;250300.487622363;-9944.6507818785;270189.78918612;0
104;3;4.71435743450262;1;"Naive";"Total";"Trachea";3.50042542651994;240355.836840484;-9944.65078187888;270189.789186121;0
104;4;3.85188629047881;1;"Naive";"Total";"Trachea";3.50042542651994;230411.186058606;-8318.33720963259;263684.534897136;0
104;5;NA;1;"Naive";"Total";"Trachea";3.50042542651994;222092.848848973;-8318.33720963262;263684.534897136;0
104;6;4.86624150077584;1;"Naive";"Total";"Trachea";3.50042542651994;213774.51163934;-8318.33720963259;263684.534897136;0
104;7;NA;1;"Naive";"Total";"Trachea";3.50042542651994;205456.174429708;-8318.33720963259;263684.534897136;0
104;8;NA;1;"Naive";"Total";"Trachea";3.50042542651994;197137.837220075;-8318.33720963262;263684.534897136;0
104;9;2.84409109203356;1;"Naive";"Total";"Trachea";3.50042542651994;188819.500010443;-6087.71463092329;243608.931688752;0
104;10;NA;1;"Naive";"Total";"Trachea";3.50042542651994;182731.785379519;-6087.71463092326;243608.931688752;1
104;11;NA;1;"Naive";"Total";"Trachea";3.50042542651994;176644.070748596;-6087.71463092326;243608.931688752;0
104;12;NA;1;"Naive";"Total";"Trachea";3.50042542651994;170556.356117673;-6087.71463092326;243608.931688752;1
104;13;NA;1;"Naive";"Total";"Trachea";3.50042542651994;164468.641486749;-6087.71463092326;243608.931688752;1
104;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;158380.926855826;-6087.71463092329;243608.931688752;1
104;15;NA;1;"Naive";"Total";"Trachea";3.50042542651994;152293.212224903;-6087.71463092326;243608.931688752;1
104;16;NA;1;"Naive";"Total";"Trachea";3.50042542651994;146205.49759398;-6087.71463092326;243608.931688752;1
104;17;NA;1;"Naive";"Total";"Trachea";3.50042542651994;140117.782963056;-6087.71463092329;243608.931688752;1
104;18;NA;1;"Naive";"Total";"Trachea";3.50042542651994;134030.068332133;-6087.71463092326;243608.931688752;1
104;19;NA;1;"Naive";"Total";"Trachea";3.50042542651994;127942.35370121;-6087.71463092286;243608.931688744;1
104;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;121854.639070287;0;121854.639070287;1
104;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;270189.78918612;-9944.6507818785;270189.78918612;1
104;1;5.38643206298618;2;"Naive";"Sg";"Trachea";3.50042542651994;260245.138404241;-9944.6507818785;270189.78918612;0
104;2;5.78160830372461;2;"Naive";"Sg";"Trachea";3.50042542651994;250300.487622363;-9944.6507818785;270189.78918612;0
104;3;3.72502139171896;2;"Naive";"Sg";"Trachea";3.50042542651994;240355.836840484;-9944.65078187888;270189.789186121;0
104;4;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;230411.186058606;-8318.33720963259;263684.534897136;1
104;5;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;222092.848848973;-8318.33720963262;263684.534897136;1
104;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;213774.51163934;-8318.33720963259;263684.534897136;1
104;7;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;205456.174429708;-8318.33720963259;263684.534897136;0
104;8;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;197137.837220075;-8318.33720963262;263684.534897136;1
104;9;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;188819.500010443;-6087.71463092329;243608.931688752;1
104;10;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;182731.785379519;-6087.71463092326;243608.931688752;1
104;11;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;176644.070748596;-6087.71463092326;243608.931688752;1
104;12;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;170556.356117673;-6087.71463092326;243608.931688752;1
104;13;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;164468.641486749;-6087.71463092326;243608.931688752;1
104;14;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;158380.926855826;-6087.71463092329;243608.931688752;1
104;15;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;152293.212224903;-6087.71463092326;243608.931688752;1
104;16;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;146205.49759398;-6087.71463092326;243608.931688752;1
104;17;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;140117.782963056;-6087.71463092329;243608.931688752;1
104;18;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;134030.068332133;-6087.71463092326;243608.931688752;1
104;19;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;127942.35370121;-6087.71463092286;243608.931688744;1
104;20;NA;2;"Naive";"Sg";"Trachea";3.50042542651994;121854.639070287;0;121854.639070287;1
104;0;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;270189.78918612;-9944.6507818785;270189.78918612;1
104;1;6.50411608434984;3;"Naive";"Total";"Naso";3.50042542651994;260245.138404241;-9944.6507818785;270189.78918612;0
104;2;7.56065444424033;3;"Naive";"Total";"Naso";3.50042542651994;250300.487622363;-9944.6507818785;270189.78918612;0
104;3;3.69977656078939;3;"Naive";"Total";"Naso";3.50042542651994;240355.836840484;-9944.65078187888;270189.789186121;0
104;4;5.19064836282757;3;"Naive";"Total";"Naso";3.50042542651994;230411.186058606;-8318.33720963259;263684.534897136;0
104;5;NA;3;"Naive";"Total";"Naso";3.50042542651994;222092.848848973;-8318.33720963262;263684.534897136;0
104;6;3.90786988716179;3;"Naive";"Total";"Naso";3.50042542651994;213774.51163934;-8318.33720963259;263684.534897136;0
104;7;NA;3;"Naive";"Total";"Naso";3.50042542651994;205456.174429708;-8318.33720963259;263684.534897136;0
104;8;NA;3;"Naive";"Total";"Naso";3.50042542651994;197137.837220075;-8318.33720963262;263684.534897136;0
104;9;3.6182980928591;3;"Naive";"Total";"Naso";3.50042542651994;188819.500010443;-6087.71463092329;243608.931688752;0
104;10;NA;3;"Naive";"Total";"Naso";3.50042542651994;182731.785379519;-6087.71463092326;243608.931688752;0
104;11;NA;3;"Naive";"Total";"Naso";3.50042542651994;176644.070748596;-6087.71463092326;243608.931688752;0
104;12;NA;3;"Naive";"Total";"Naso";3.50042542651994;170556.356117673;-6087.71463092326;243608.931688752;0
104;13;NA;3;"Naive";"Total";"Naso";3.50042542651994;164468.641486749;-6087.71463092326;243608.931688752;1
104;14;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;158380.926855826;-6087.71463092329;243608.931688752;1
104;15;NA;3;"Naive";"Total";"Naso";3.50042542651994;152293.212224903;-6087.71463092326;243608.931688752;0
104;16;NA;3;"Naive";"Total";"Naso";3.50042542651994;146205.49759398;-6087.71463092326;243608.931688752;0
104;17;NA;3;"Naive";"Total";"Naso";3.50042542651994;140117.782963056;-6087.71463092329;243608.931688752;1
104;18;NA;3;"Naive";"Total";"Naso";3.50042542651994;134030.068332133;-6087.71463092326;243608.931688752;1
104;19;NA;3;"Naive";"Total";"Naso";3.50042542651994;127942.35370121;-6087.71463092286;243608.931688744;1
104;20;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;121854.639070287;0;121854.639070287;1
104;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;270189.78918612;-9944.6507818785;270189.78918612;1
104;1;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;260245.138404241;-9944.6507818785;270189.78918612;1
104;2;5.13848311330705;4;"Naive";"Sg";"Naso";3.50042542651994;250300.487622363;-9944.6507818785;270189.78918612;0
104;3;4.17604115372034;4;"Naive";"Sg";"Naso";3.50042542651994;240355.836840484;-9944.65078187888;270189.789186121;0
104;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;230411.186058606;-8318.33720963259;263684.534897136;1
104;5;NA;4;"Naive";"Sg";"Naso";3.50042542651994;222092.848848973;-8318.33720963262;263684.534897136;1
104;6;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;213774.51163934;-8318.33720963259;263684.534897136;1
104;7;NA;4;"Naive";"Sg";"Naso";3.50042542651994;205456.174429708;-8318.33720963259;263684.534897136;1
104;8;NA;4;"Naive";"Sg";"Naso";3.50042542651994;197137.837220075;-8318.33720963262;263684.534897136;1
104;9;NA;4;"Naive";"Sg";"Naso";3.50042542651994;188819.500010443;-6087.71463092329;243608.931688752;1
104;10;NA;4;"Naive";"Sg";"Naso";3.50042542651994;182731.785379519;-6087.71463092326;243608.931688752;1
104;11;NA;4;"Naive";"Sg";"Naso";3.50042542651994;176644.070748596;-6087.71463092326;243608.931688752;1
104;12;NA;4;"Naive";"Sg";"Naso";3.50042542651994;170556.356117673;-6087.71463092326;243608.931688752;1
104;13;NA;4;"Naive";"Sg";"Naso";3.50042542651994;164468.641486749;-6087.71463092326;243608.931688752;1
104;14;NA;4;"Naive";"Sg";"Naso";3.50042542651994;158380.926855826;-6087.71463092329;243608.931688752;1
104;15;NA;4;"Naive";"Sg";"Naso";3.50042542651994;152293.212224903;-6087.71463092326;243608.931688752;1
104;16;NA;4;"Naive";"Sg";"Naso";3.50042542651994;146205.49759398;-6087.71463092326;243608.931688752;1
104;17;NA;4;"Naive";"Sg";"Naso";3.50042542651994;140117.782963056;-6087.71463092329;243608.931688752;1
104;18;NA;4;"Naive";"Sg";"Naso";3.50042542651994;134030.068332133;-6087.71463092326;243608.931688752;1
104;19;NA;4;"Naive";"Sg";"Naso";3.50042542651994;127942.35370121;-6087.71463092286;243608.931688744;1
104;20;NA;4;"Naive";"Sg";"Naso";3.50042542651994;121854.639070287;0;121854.639070287;1
105;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;261050.442213006;-13430.6844982575;261050.442213006;1
105;1;4.93939693941989;1;"Naive";"Total";"Trachea";3.66441109341336;247619.757714748;-13430.6844982575;261050.442213006;0
105;2;5.95252211608509;1;"Naive";"Total";"Trachea";3.66441109341336;234189.073216491;-13430.6844982575;261050.442213006;0
105;3;6.37784914228317;1;"Naive";"Total";"Trachea";3.66441109341336;220758.388718234;-13430.6844982573;261050.442213005;0
105;4;4.363278970058;1;"Naive";"Total";"Trachea";3.66441109341336;207327.704219976;-10376.7761218672;248834.808707445;0
105;5;NA;1;"Naive";"Total";"Trachea";3.66441109341336;196950.928098109;-10376.7761218672;248834.808707445;1
105;6;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;186574.151976242;-10376.7761218672;248834.808707445;1
105;7;NA;1;"Naive";"Total";"Trachea";3.66441109341336;176197.375854375;-10376.7761218672;248834.808707445;0
105;8;NA;1;"Naive";"Total";"Trachea";3.66441109341336;165820.599732507;-10376.7761218673;248834.808707446;1
105;9;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;155443.82361064;-6632.37891153598;215135.233814464;1
105;10;NA;1;"Naive";"Total";"Trachea";3.66441109341336;148811.444699104;-6632.37891153601;215135.233814464;0
105;11;NA;1;"Naive";"Total";"Trachea";3.66441109341336;142179.065787568;-6632.37891153595;215135.233814464;1
105;12;NA;1;"Naive";"Total";"Trachea";3.66441109341336;135546.686876032;-6632.37891153601;215135.233814464;1
105;13;NA;1;"Naive";"Total";"Trachea";3.66441109341336;128914.307964496;-6632.37891153598;215135.233814464;1
105;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;122281.92905296;-6632.378911536;215135.233814464;1
105;15;NA;1;"Naive";"Total";"Trachea";3.66441109341336;115649.550141424;-6632.37891153598;215135.233814464;1
105;16;NA;1;"Naive";"Total";"Trachea";3.66441109341336;109017.171229888;-6632.37891153598;215135.233814464;1
105;17;NA;1;"Naive";"Total";"Trachea";3.66441109341336;102384.792318352;-6632.378911536;215135.233814464;1
105;18;NA;1;"Naive";"Total";"Trachea";3.66441109341336;95752.4134068162;-6632.37891153598;215135.233814464;1
105;19;NA;1;"Naive";"Total";"Trachea";3.66441109341336;89120.0344952802;-6632.37891153611;215135.233814466;1
105;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;82487.6555837441;0;82487.6555837441;1
105;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;261050.442213006;-13430.6844982575;261050.442213006;1
105;1;3.28580105904826;2;"Naive";"Sg";"Trachea";3.66441109341336;247619.757714748;-13430.6844982575;261050.442213006;0
105;2;2.94433861775547;2;"Naive";"Sg";"Trachea";3.66441109341336;234189.073216491;-13430.6844982575;261050.442213006;0
105;3;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;220758.388718234;-13430.6844982573;261050.442213005;1
105;4;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;207327.704219976;-10376.7761218672;248834.808707445;1
105;5;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;196950.928098109;-10376.7761218672;248834.808707445;1
105;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;186574.151976242;-10376.7761218672;248834.808707445;1
105;7;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;176197.375854375;-10376.7761218672;248834.808707445;1
105;8;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;165820.599732507;-10376.7761218673;248834.808707446;1
105;9;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;155443.82361064;-6632.37891153598;215135.233814464;1
105;10;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;148811.444699104;-6632.37891153601;215135.233814464;1
105;11;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;142179.065787568;-6632.37891153595;215135.233814464;1
105;12;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;135546.686876032;-6632.37891153601;215135.233814464;1
105;13;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;128914.307964496;-6632.37891153598;215135.233814464;1
105;14;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;122281.92905296;-6632.378911536;215135.233814464;1
105;15;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;115649.550141424;-6632.37891153598;215135.233814464;1
105;16;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;109017.171229888;-6632.37891153598;215135.233814464;1
105;17;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;102384.792318352;-6632.378911536;215135.233814464;1
105;18;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;95752.4134068162;-6632.37891153598;215135.233814464;1
105;19;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;89120.0344952802;-6632.37891153611;215135.233814466;1
105;20;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;82487.6555837441;0;82487.6555837441;1
105;0;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;261050.442213006;-13430.6844982575;261050.442213006;1
105;1;7.26764483453148;3;"Naive";"Total";"Naso";3.66441109341336;247619.757714748;-13430.6844982575;261050.442213006;0
105;2;3.45784991054475;3;"Naive";"Total";"Naso";3.66441109341336;234189.073216491;-13430.6844982575;261050.442213006;0
105;3;4.89206966240246;3;"Naive";"Total";"Naso";3.66441109341336;220758.388718234;-13430.6844982573;261050.442213005;0
105;4;4.72472428815786;3;"Naive";"Total";"Naso";3.66441109341336;207327.704219976;-10376.7761218672;248834.808707445;0
105;5;NA;3;"Naive";"Total";"Naso";3.66441109341336;196950.928098109;-10376.7761218672;248834.808707445;0
105;6;3.60152164441248;3;"Naive";"Total";"Naso";3.66441109341336;186574.151976242;-10376.7761218672;248834.808707445;0
105;7;NA;3;"Naive";"Total";"Naso";3.66441109341336;176197.375854375;-10376.7761218672;248834.808707445;0
105;8;NA;3;"Naive";"Total";"Naso";3.66441109341336;165820.599732507;-10376.7761218673;248834.808707446;0
105;9;2.96486825720043;3;"Naive";"Total";"Naso";3.66441109341336;155443.82361064;-6632.37891153598;215135.233814464;0
105;10;NA;3;"Naive";"Total";"Naso";3.66441109341336;148811.444699104;-6632.37891153601;215135.233814464;1
105;11;NA;3;"Naive";"Total";"Naso";3.66441109341336;142179.065787568;-6632.37891153595;215135.233814464;1
105;12;NA;3;"Naive";"Total";"Naso";3.66441109341336;135546.686876032;-6632.37891153601;215135.233814464;1
105;13;NA;3;"Naive";"Total";"Naso";3.66441109341336;128914.307964496;-6632.37891153598;215135.233814464;1
105;14;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;122281.92905296;-6632.378911536;215135.233814464;1
105;15;NA;3;"Naive";"Total";"Naso";3.66441109341336;115649.550141424;-6632.37891153598;215135.233814464;1
105;16;NA;3;"Naive";"Total";"Naso";3.66441109341336;109017.171229888;-6632.37891153598;215135.233814464;1
105;17;NA;3;"Naive";"Total";"Naso";3.66441109341336;102384.792318352;-6632.378911536;215135.233814464;1
105;18;NA;3;"Naive";"Total";"Naso";3.66441109341336;95752.4134068162;-6632.37891153598;215135.233814464;1
105;19;NA;3;"Naive";"Total";"Naso";3.66441109341336;89120.0344952802;-6632.37891153611;215135.233814466;1
105;20;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;82487.6555837441;0;82487.6555837441;1
105;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;261050.442213006;-13430.6844982575;261050.442213006;1
105;1;3.10342964611685;4;"Naive";"Sg";"Naso";3.66441109341336;247619.757714748;-13430.6844982575;261050.442213006;0
105;2;3.38608326295287;4;"Naive";"Sg";"Naso";3.66441109341336;234189.073216491;-13430.6844982575;261050.442213006;0
105;3;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;220758.388718234;-13430.6844982573;261050.442213005;1
105;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;207327.704219976;-10376.7761218672;248834.808707445;1
105;5;NA;4;"Naive";"Sg";"Naso";3.66441109341336;196950.928098109;-10376.7761218672;248834.808707445;1
105;6;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;186574.151976242;-10376.7761218672;248834.808707445;1
105;7;NA;4;"Naive";"Sg";"Naso";3.66441109341336;176197.375854375;-10376.7761218672;248834.808707445;1
105;8;NA;4;"Naive";"Sg";"Naso";3.66441109341336;165820.599732507;-10376.7761218673;248834.808707446;1
105;9;NA;4;"Naive";"Sg";"Naso";3.66441109341336;155443.82361064;-6632.37891153598;215135.233814464;1
105;10;NA;4;"Naive";"Sg";"Naso";3.66441109341336;148811.444699104;-6632.37891153601;215135.233814464;1
105;11;NA;4;"Naive";"Sg";"Naso";3.66441109341336;142179.065787568;-6632.37891153595;215135.233814464;1
105;12;NA;4;"Naive";"Sg";"Naso";3.66441109341336;135546.686876032;-6632.37891153601;215135.233814464;1
105;13;NA;4;"Naive";"Sg";"Naso";3.66441109341336;128914.307964496;-6632.37891153598;215135.233814464;1
105;14;NA;4;"Naive";"Sg";"Naso";3.66441109341336;122281.92905296;-6632.378911536;215135.233814464;1
105;15;NA;4;"Naive";"Sg";"Naso";3.66441109341336;115649.550141424;-6632.37891153598;215135.233814464;1
105;16;NA;4;"Naive";"Sg";"Naso";3.66441109341336;109017.171229888;-6632.37891153598;215135.233814464;1
105;17;NA;4;"Naive";"Sg";"Naso";3.66441109341336;102384.792318352;-6632.378911536;215135.233814464;1
105;18;NA;4;"Naive";"Sg";"Naso";3.66441109341336;95752.4134068162;-6632.37891153598;215135.233814464;1
105;19;NA;4;"Naive";"Sg";"Naso";3.66441109341336;89120.0344952802;-6632.37891153611;215135.233814466;1
105;20;NA;4;"Naive";"Sg";"Naso";3.66441109341336;82487.6555837441;0;82487.6555837441;1
106;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;353610.380573555;-17510.2944814683;353610.380573555;1
106;1;6.16287910392656;1;"Naive";"Total";"Trachea";3.3956257541501;336100.086092087;-17510.2944814683;353610.380573555;0
106;2;6.10570908232409;1;"Naive";"Total";"Trachea";3.3956257541501;318589.791610618;-17510.2944814683;353610.380573555;0
106;3;5.64843629843499;1;"Naive";"Total";"Trachea";3.3956257541501;301079.49712915;-17510.2944814683;353610.380573555;0
106;4;4.12379239564804;1;"Naive";"Total";"Trachea";3.3956257541501;283569.202647682;-13675.3899316578;338270.762374313;0
106;5;NA;1;"Naive";"Total";"Trachea";3.3956257541501;269893.812716024;-13675.3899316578;338270.762374313;0
106;6;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;256218.422784366;-13675.3899316578;338270.762374313;1
106;7;NA;1;"Naive";"Total";"Trachea";3.3956257541501;242543.032852708;-13675.3899316578;338270.762374313;0
106;8;NA;1;"Naive";"Total";"Trachea";3.3956257541501;228867.642921051;-13675.3899316573;338270.762374309;0
106;9;2.86835344681871;1;"Naive";"Total";"Trachea";3.3956257541501;215192.252989393;-8901.81772078463;295308.612476455;0
106;10;NA;1;"Naive";"Total";"Trachea";3.3956257541501;206290.435268609;-8901.81772078463;295308.612476455;0
106;11;NA;1;"Naive";"Total";"Trachea";3.3956257541501;197388.617547824;-8901.8177207846;295308.612476455;1
106;12;NA;1;"Naive";"Total";"Trachea";3.3956257541501;188486.799827039;-8901.81772078463;295308.612476455;1
106;13;NA;1;"Naive";"Total";"Trachea";3.3956257541501;179584.982106255;-8901.81772078463;295308.612476455;1
106;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;170683.16438547;-8901.81772078463;295308.612476455;1
106;15;NA;1;"Naive";"Total";"Trachea";3.3956257541501;161781.346664686;-8901.81772078463;295308.612476455;1
106;16;NA;1;"Naive";"Total";"Trachea";3.3956257541501;152879.528943901;-8901.81772078463;295308.612476455;1
106;17;NA;1;"Naive";"Total";"Trachea";3.3956257541501;143977.711223116;-8901.81772078463;295308.612476455;1
106;18;NA;1;"Naive";"Total";"Trachea";3.3956257541501;135075.893502332;-8901.81772078463;295308.612476455;1
106;19;NA;1;"Naive";"Total";"Trachea";3.3956257541501;126174.075781547;-8901.81772078502;295308.612476462;1
106;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;117272.258060762;0;117272.258060762;1
106;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.3956257541501;353610.380573555;-17510.2944814683;353610.380573555;1
106;1;4.64179187772866;2;"Naive";"Sg";"Trachea";3.3956257541501;336100.086092087;-17510.2944814683;353610.380573555;0
106;2;4.22341835798356;2;"Naive";"Sg";"Trachea";3.3956257541501;318589.791610618;-17510.2944814683;353610.380573555;0
106;3;3.30363112150898;2;"Naive";"Sg";"Trachea";3.3956257541501;301079.49712915;-17510.2944814683;353610.380573555;0
106;4;3.65133383237149;2;"Naive";"Sg";"Trachea";3.3956257541501;283569.202647682;-13675.3899316578;338270.762374313;0
106;5;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;269893.812716024;-13675.3899316578;338270.762374313;1
106;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.3956257541501;256218.422784366;-13675.3899316578;338270.762374313;1
106;7;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;242543.032852708;-13675.3899316578;338270.762374313;0
106;8;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;228867.642921051;-13675.3899316573;338270.762374309;1
106;9;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;215192.252989393;-8901.81772078463;295308.612476455;1
106;10;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;206290.435268609;-8901.81772078463;295308.612476455;1
106;11;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;197388.617547824;-8901.8177207846;295308.612476455;1
106;12;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;188486.799827039;-8901.81772078463;295308.612476455;1
106;13;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;179584.982106255;-8901.81772078463;295308.612476455;1
106;14;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;170683.16438547;-8901.81772078463;295308.612476455;1
106;15;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;161781.346664686;-8901.81772078463;295308.612476455;1
106;16;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;152879.528943901;-8901.81772078463;295308.612476455;1
106;17;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;143977.711223116;-8901.81772078463;295308.612476455;1
106;18;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;135075.893502332;-8901.81772078463;295308.612476455;1
106;19;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;126174.075781547;-8901.81772078502;295308.612476462;1
106;20;NA;2;"Naive";"Sg";"Trachea";3.3956257541501;117272.258060762;0;117272.258060762;1
106;0;2.67760695272049;3;"Naive";"Total";"Naso";3.3956257541501;353610.380573555;-17510.2944814683;353610.380573555;1
106;1;7.08280650931992;3;"Naive";"Total";"Naso";3.3956257541501;336100.086092087;-17510.2944814683;353610.380573555;0
106;2;6.40294906883956;3;"Naive";"Total";"Naso";3.3956257541501;318589.791610618;-17510.2944814683;353610.380573555;0
106;3;4.2773393302623;3;"Naive";"Total";"Naso";3.3956257541501;301079.49712915;-17510.2944814683;353610.380573555;0
106;4;4.31009535824312;3;"Naive";"Total";"Naso";3.3956257541501;283569.202647682;-13675.3899316578;338270.762374313;0
106;5;NA;3;"Naive";"Total";"Naso";3.3956257541501;269893.812716024;-13675.3899316578;338270.762374313;0
106;6;5.88177387278532;3;"Naive";"Total";"Naso";3.3956257541501;256218.422784366;-13675.3899316578;338270.762374313;0
106;7;NA;3;"Naive";"Total";"Naso";3.3956257541501;242543.032852708;-13675.3899316578;338270.762374313;0
106;8;NA;3;"Naive";"Total";"Naso";3.3956257541501;228867.642921051;-13675.3899316573;338270.762374309;1
106;9;4.10987911550196;3;"Naive";"Total";"Naso";3.3956257541501;215192.252989393;-8901.81772078463;295308.612476455;0
106;10;NA;3;"Naive";"Total";"Naso";3.3956257541501;206290.435268609;-8901.81772078463;295308.612476455;0
106;11;NA;3;"Naive";"Total";"Naso";3.3956257541501;197388.617547824;-8901.8177207846;295308.612476455;1
106;12;NA;3;"Naive";"Total";"Naso";3.3956257541501;188486.799827039;-8901.81772078463;295308.612476455;1
