"AnimalID";"Time";"log10VL";"obs";"Group";"type";"organ";"Weight";"censored";"ECL";"ECL.Slope";"ECL.Intercept";"Marker2";"Marker2.Slope";"Marker2.Intercept";"Marker3";"Marker3.Slope";"Marker3.Intercept"
104;18;NA;3;"Naive";"Total";"Naso";3.50042542651994;1;194291.631220004;-28790.0451042801;712512.443097045;242311.390454111;-2269.53852748981;283163.083948927;169398.224590314;215.060825668275;165527.129728285
104;19;NA;3;"Naive";"Total";"Naso";3.50042542651994;1;165501.586115724;-28790.0451042802;712512.443097048;240041.851926621;-2269.53852748981;283163.083948927;169613.285415983;215.060825668275;165527.129728285
104;20;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;1;136711.541011444;0;136711.541011444;237772.313399131;0;237772.313399131;169828.346241651;0;169828.346241651
104;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;207751.444901432;-6490.9309628575;207751.444901432;272269.257307869;-32405.9797765957;272269.257307869;119287.393815598;27592.8211501627;119287.393815598
104;1;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;201260.513938574;-6490.9309628575;207751.444901432;239863.277531273;-32405.9797765957;272269.257307869;146880.214965761;27592.8211501628;119287.393815598
104;2;5.13848311330705;4;"Naive";"Sg";"Naso";3.50042542651994;0;194769.582975717;-6490.9309628575;207751.444901432;207457.297754677;-32405.9797765957;272269.257307869;174473.036115923;27592.8211501628;119287.393815598
104;3;4.17604115372034;4;"Naive";"Sg";"Naso";3.50042542651994;0;188278.65201286;-6490.9309628575;207751.444901432;175051.317978082;-32405.9797765957;272269.257307869;202065.857266086;27592.8211501628;119287.393815598
104;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;181787.721050002;54322.8632217046;-35503.7318368164;142645.338201486;24018.3798000066;46571.8190014596;229658.678416249;-12439.2002513898;279415.479421808
104;5;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;236110.584271707;54322.8632217046;-35503.7318368166;166663.718001493;24018.3798000066;46571.8190014596;217219.478164859;-12439.2002513898;279415.479421808
104;6;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;290433.447493411;54322.8632217046;-35503.7318368164;190682.097801499;24018.3798000066;46571.8190014596;204780.277913469;-12439.2002513898;279415.479421808
104;7;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;344756.310715116;54322.8632217046;-35503.7318368164;214700.477601506;24018.3798000066;46571.8190014596;192341.07766208;-12439.2002513898;279415.479421808
104;8;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;399079.17393682;54322.8632217046;-35503.7318368159;238718.857401512;24018.3798000066;46571.8190014596;179901.87741069;-12439.2002513898;279415.479421808
104;9;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;453402.037158525;-28790.0451042801;712512.443097046;262737.237201519;-2269.53852748981;283163.083948927;167462.6771593;215.060825668275;165527.129728286
104;10;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;424611.992054245;-28790.0451042801;712512.443097046;260467.698674029;-2269.53852748981;283163.083948927;167677.737984968;215.060825668275;165527.129728286
104;11;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;395821.946949965;-28790.0451042801;712512.443097046;258198.160146539;-2269.53852748981;283163.083948927;167892.798810637;215.060825668275;165527.129728286
104;12;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;367031.901845685;-28790.0451042801;712512.443097045;255928.62161905;-2269.53852748981;283163.083948927;168107.859636305;215.060825668275;165527.129728286
104;13;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;338241.856741405;-28790.0451042801;712512.443097046;253659.08309156;-2269.53852748984;283163.083948928;168322.920461973;215.060825668275;165527.129728286
104;14;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;309451.811637125;-28790.0451042801;712512.443097045;251389.54456407;-2269.53852748981;283163.083948927;168537.981287641;215.060825668275;165527.129728286
104;15;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;280661.766532845;-28790.0451042801;712512.443097046;249120.00603658;-2269.53852748981;283163.083948927;168753.04211331;215.060825668275;165527.129728286
104;16;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;251871.721428564;-28790.0451042801;712512.443097046;246850.46750909;-2269.53852748981;283163.083948927;168968.102938978;215.060825668246;165527.129728286
104;17;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;223081.676324284;-28790.0451042801;712512.443097045;244580.9289816;-2269.53852748984;283163.083948928;169183.163764646;215.060825668275;165527.129728285
104;18;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;194291.631220004;-28790.0451042801;712512.443097045;242311.390454111;-2269.53852748981;283163.083948927;169398.224590314;215.060825668275;165527.129728285
104;19;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;165501.586115724;-28790.0451042802;712512.443097048;240041.851926621;-2269.53852748981;283163.083948927;169613.285415983;215.060825668275;165527.129728285
104;20;NA;4;"Naive";"Sg";"Naso";3.50042542651994;1;136711.541011444;0;136711.541011444;237772.313399131;0;237772.313399131;169828.346241651;0;169828.346241651
105;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;149358.085122736;21652.3679998925;149358.085122736;659875.230257838;-78746.796442126;659875.230257838;117059.990977212;-7587.39749717207;117059.990977212
105;1;4.93939693941989;1;"Naive";"Total";"Trachea";3.66441109341336;0;171010.453122629;21652.3679998925;149358.085122736;581128.433815712;-78746.796442126;659875.230257838;109472.59348004;-7587.39749717207;117059.990977212
105;2;5.95252211608509;1;"Naive";"Total";"Trachea";3.66441109341336;0;192662.821122521;21652.3679998925;149358.085122736;502381.637373586;-78746.796442126;659875.230257838;101885.195982868;-7587.39749717207;117059.990977212
105;3;6.37784914228317;1;"Naive";"Total";"Trachea";3.66441109341336;0;214315.189122413;21652.3679998925;149358.085122736;423634.84093146;-78746.796442126;659875.230257838;94297.7984856958;-7587.39749717207;117059.990977212
105;4;4.363278970058;1;"Naive";"Total";"Trachea";3.66441109341336;0;235967.557122306;-25313.9216348906;337223.243661868;344888.044489334;66680.6192065374;78165.5676631845;86710.4009885237;2804.92995902366;75490.6811524291
105;5;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;210653.635487415;-25313.9216348906;337223.243661868;411568.663695871;66680.6192065374;78165.5676631842;89515.3309475474;2804.92995902366;75490.6811524291
105;6;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;185339.713852525;-25313.9216348906;337223.243661868;478249.282902409;66680.6192065374;78165.5676631842;92320.260906571;2804.92995902366;75490.6811524291
105;7;NA;1;"Naive";"Total";"Trachea";3.66441109341336;0;160025.792217634;-25313.9216348906;337223.243661868;544929.902108946;66680.6192065374;78165.5676631846;95125.1908655947;2804.92995902366;75490.6811524291
105;8;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;134711.870582744;-25313.9216348906;337223.243661868;611610.521315484;66680.6192065374;78165.5676631846;97930.1208246184;2804.92995902365;75490.6811524292
105;9;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;109397.948947853;-2437.08604148147;131331.723321186;678291.140522021;7339.81065429852;612232.844633334;100735.050783642;1022.63464940382;91531.3389390077
105;10;NA;1;"Naive";"Total";"Trachea";3.66441109341336;0;106960.862906372;-2437.08604148147;131331.723321186;685630.95117632;7339.8106542984;612232.844633335;101757.685433046;1022.63464940382;91531.3389390077
105;11;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;104523.77686489;-2437.08604148147;131331.723321186;692970.761830618;7339.8106542984;612232.844633335;102780.32008245;1022.63464940382;91531.3389390077
105;12;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;102086.690823409;-2437.08604148148;131331.723321186;700310.572484916;7339.81065429852;612232.844633334;103802.954731853;1022.63464940382;91531.3389390077
105;13;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;99649.6047819271;-2437.08604148147;131331.723321186;707650.383139215;7339.8106542984;612232.844633336;104825.589381257;1022.63464940382;91531.3389390077
105;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;97212.5187404457;-2437.08604148148;131331.723321186;714990.193793513;7339.81065429852;612232.844633334;105848.224030661;1022.63464940383;91531.3389390075
105;15;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;94775.4326989642;-2437.08604148147;131331.723321186;722330.004447812;7339.8106542984;612232.844633336;106870.858680065;1022.63464940382;91531.3389390077
105;16;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;92338.3466574827;-2437.08604148147;131331.723321186;729669.81510211;7339.81065429852;612232.844633334;107893.493329469;1022.63464940382;91531.3389390077
105;17;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;89901.2606160012;-2437.08604148148;131331.723321186;737009.625756409;7339.8106542984;612232.844633336;108916.127978873;1022.63464940382;91531.3389390077
105;18;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;87464.1745745198;-2437.08604148147;131331.723321186;744349.436410707;7339.81065429852;612232.844633334;109938.762628276;1022.63464940382;91531.3389390077
105;19;NA;1;"Naive";"Total";"Trachea";3.66441109341336;1;85027.0885330383;-2437.08604148148;131331.723321186;751689.247065006;7339.8106542984;612232.844633336;110961.39727768;1022.63464940383;91531.3389390074
105;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;82590.0024915568;0;82590.0024915568;759029.057719304;0;759029.057719304;111984.031927084;0;111984.031927084
105;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;149358.085122736;21652.3679998925;149358.085122736;659875.230257838;-78746.796442126;659875.230257838;117059.990977212;-7587.39749717207;117059.990977212
105;1;3.28580105904826;2;"Naive";"Sg";"Trachea";3.66441109341336;0;171010.453122629;21652.3679998925;149358.085122736;581128.433815712;-78746.796442126;659875.230257838;109472.59348004;-7587.39749717207;117059.990977212
105;2;2.94433861775547;2;"Naive";"Sg";"Trachea";3.66441109341336;0;192662.821122521;21652.3679998925;149358.085122736;502381.637373586;-78746.796442126;659875.230257838;101885.195982868;-7587.39749717207;117059.990977212
105;3;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;214315.189122413;21652.3679998925;149358.085122736;423634.84093146;-78746.796442126;659875.230257838;94297.7984856958;-7587.39749717207;117059.990977212
105;4;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;235967.557122306;-25313.9216348906;337223.243661868;344888.044489334;66680.6192065374;78165.5676631845;86710.4009885237;2804.92995902366;75490.6811524291
105;5;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;210653.635487415;-25313.9216348906;337223.243661868;411568.663695871;66680.6192065374;78165.5676631842;89515.3309475474;2804.92995902366;75490.6811524291
105;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;185339.713852525;-25313.9216348906;337223.243661868;478249.282902409;66680.6192065374;78165.5676631842;92320.260906571;2804.92995902366;75490.6811524291
105;7;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;160025.792217634;-25313.9216348906;337223.243661868;544929.902108946;66680.6192065374;78165.5676631846;95125.1908655947;2804.92995902366;75490.6811524291
105;8;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;134711.870582744;-25313.9216348906;337223.243661868;611610.521315484;66680.6192065374;78165.5676631846;97930.1208246184;2804.92995902365;75490.6811524292
105;9;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;109397.948947853;-2437.08604148147;131331.723321186;678291.140522021;7339.81065429852;612232.844633334;100735.050783642;1022.63464940382;91531.3389390077
105;10;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;106960.862906372;-2437.08604148147;131331.723321186;685630.95117632;7339.8106542984;612232.844633335;101757.685433046;1022.63464940382;91531.3389390077
105;11;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;104523.77686489;-2437.08604148147;131331.723321186;692970.761830618;7339.8106542984;612232.844633335;102780.32008245;1022.63464940382;91531.3389390077
105;12;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;102086.690823409;-2437.08604148148;131331.723321186;700310.572484916;7339.81065429852;612232.844633334;103802.954731853;1022.63464940382;91531.3389390077
105;13;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;99649.6047819271;-2437.08604148147;131331.723321186;707650.383139215;7339.8106542984;612232.844633336;104825.589381257;1022.63464940382;91531.3389390077
105;14;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;97212.5187404457;-2437.08604148148;131331.723321186;714990.193793513;7339.81065429852;612232.844633334;105848.224030661;1022.63464940383;91531.3389390075
105;15;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;94775.4326989642;-2437.08604148147;131331.723321186;722330.004447812;7339.8106542984;612232.844633336;106870.858680065;1022.63464940382;91531.3389390077
105;16;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;92338.3466574827;-2437.08604148147;131331.723321186;729669.81510211;7339.81065429852;612232.844633334;107893.493329469;1022.63464940382;91531.3389390077
105;17;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;89901.2606160012;-2437.08604148148;131331.723321186;737009.625756409;7339.8106542984;612232.844633336;108916.127978873;1022.63464940382;91531.3389390077
105;18;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;87464.1745745198;-2437.08604148147;131331.723321186;744349.436410707;7339.81065429852;612232.844633334;109938.762628276;1022.63464940382;91531.3389390077
105;19;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;85027.0885330383;-2437.08604148148;131331.723321186;751689.247065006;7339.8106542984;612232.844633336;110961.39727768;1022.63464940383;91531.3389390074
105;20;NA;2;"Naive";"Sg";"Trachea";3.66441109341336;1;82590.0024915568;0;82590.0024915568;759029.057719304;0;759029.057719304;111984.031927084;0;111984.031927084
105;0;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;1;149358.085122736;21652.3679998925;149358.085122736;659875.230257838;-78746.796442126;659875.230257838;117059.990977212;-7587.39749717207;117059.990977212
105;1;7.26764483453148;3;"Naive";"Total";"Naso";3.66441109341336;0;171010.453122629;21652.3679998925;149358.085122736;581128.433815712;-78746.796442126;659875.230257838;109472.59348004;-7587.39749717207;117059.990977212
105;2;3.45784991054475;3;"Naive";"Total";"Naso";3.66441109341336;0;192662.821122521;21652.3679998925;149358.085122736;502381.637373586;-78746.796442126;659875.230257838;101885.195982868;-7587.39749717207;117059.990977212
105;3;4.89206966240246;3;"Naive";"Total";"Naso";3.66441109341336;0;214315.189122413;21652.3679998925;149358.085122736;423634.84093146;-78746.796442126;659875.230257838;94297.7984856958;-7587.39749717207;117059.990977212
105;4;4.72472428815786;3;"Naive";"Total";"Naso";3.66441109341336;0;235967.557122306;-25313.9216348906;337223.243661868;344888.044489334;66680.6192065374;78165.5676631845;86710.4009885237;2804.92995902366;75490.6811524291
105;5;NA;3;"Naive";"Total";"Naso";3.66441109341336;0;210653.635487415;-25313.9216348906;337223.243661868;411568.663695871;66680.6192065374;78165.5676631842;89515.3309475474;2804.92995902366;75490.6811524291
105;6;3.60152164441248;3;"Naive";"Total";"Naso";3.66441109341336;0;185339.713852525;-25313.9216348906;337223.243661868;478249.282902409;66680.6192065374;78165.5676631842;92320.260906571;2804.92995902366;75490.6811524291
105;7;NA;3;"Naive";"Total";"Naso";3.66441109341336;0;160025.792217634;-25313.9216348906;337223.243661868;544929.902108946;66680.6192065374;78165.5676631846;95125.1908655947;2804.92995902366;75490.6811524291
105;8;NA;3;"Naive";"Total";"Naso";3.66441109341336;0;134711.870582744;-25313.9216348906;337223.243661868;611610.521315484;66680.6192065374;78165.5676631846;97930.1208246184;2804.92995902365;75490.6811524292
105;9;2.96486825720043;3;"Naive";"Total";"Naso";3.66441109341336;0;109397.948947853;-2437.08604148147;131331.723321186;678291.140522021;7339.81065429852;612232.844633334;100735.050783642;1022.63464940382;91531.3389390077
105;10;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;106960.862906372;-2437.08604148147;131331.723321186;685630.95117632;7339.8106542984;612232.844633335;101757.685433046;1022.63464940382;91531.3389390077
105;11;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;104523.77686489;-2437.08604148147;131331.723321186;692970.761830618;7339.8106542984;612232.844633335;102780.32008245;1022.63464940382;91531.3389390077
105;12;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;102086.690823409;-2437.08604148148;131331.723321186;700310.572484916;7339.81065429852;612232.844633334;103802.954731853;1022.63464940382;91531.3389390077
105;13;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;99649.6047819271;-2437.08604148147;131331.723321186;707650.383139215;7339.8106542984;612232.844633336;104825.589381257;1022.63464940382;91531.3389390077
105;14;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;1;97212.5187404457;-2437.08604148148;131331.723321186;714990.193793513;7339.81065429852;612232.844633334;105848.224030661;1022.63464940383;91531.3389390075
105;15;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;94775.4326989642;-2437.08604148147;131331.723321186;722330.004447812;7339.8106542984;612232.844633336;106870.858680065;1022.63464940382;91531.3389390077
105;16;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;92338.3466574827;-2437.08604148147;131331.723321186;729669.81510211;7339.81065429852;612232.844633334;107893.493329469;1022.63464940382;91531.3389390077
105;17;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;89901.2606160012;-2437.08604148148;131331.723321186;737009.625756409;7339.8106542984;612232.844633336;108916.127978873;1022.63464940382;91531.3389390077
105;18;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;87464.1745745198;-2437.08604148147;131331.723321186;744349.436410707;7339.81065429852;612232.844633334;109938.762628276;1022.63464940382;91531.3389390077
105;19;NA;3;"Naive";"Total";"Naso";3.66441109341336;1;85027.0885330383;-2437.08604148148;131331.723321186;751689.247065006;7339.8106542984;612232.844633336;110961.39727768;1022.63464940383;91531.3389390074
105;20;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;1;82590.0024915568;0;82590.0024915568;759029.057719304;0;759029.057719304;111984.031927084;0;111984.031927084
105;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;1;149358.085122736;21652.3679998925;149358.085122736;659875.230257838;-78746.796442126;659875.230257838;117059.990977212;-7587.39749717207;117059.990977212
105;1;3.10342964611685;4;"Naive";"Sg";"Naso";3.66441109341336;0;171010.453122629;21652.3679998925;149358.085122736;581128.433815712;-78746.796442126;659875.230257838;109472.59348004;-7587.39749717207;117059.990977212
105;2;3.38608326295287;4;"Naive";"Sg";"Naso";3.66441109341336;0;192662.821122521;21652.3679998925;149358.085122736;502381.637373586;-78746.796442126;659875.230257838;101885.195982868;-7587.39749717207;117059.990977212
105;3;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;1;214315.189122413;21652.3679998925;149358.085122736;423634.84093146;-78746.796442126;659875.230257838;94297.7984856958;-7587.39749717207;117059.990977212
105;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;1;235967.557122306;-25313.9216348906;337223.243661868;344888.044489334;66680.6192065374;78165.5676631845;86710.4009885237;2804.92995902366;75490.6811524291
105;5;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;210653.635487415;-25313.9216348906;337223.243661868;411568.663695871;66680.6192065374;78165.5676631842;89515.3309475474;2804.92995902366;75490.6811524291
105;6;2.87448181769947;4;"Naive";"Sg";"Naso";3.66441109341336;1;185339.713852525;-25313.9216348906;337223.243661868;478249.282902409;66680.6192065374;78165.5676631842;92320.260906571;2804.92995902366;75490.6811524291
105;7;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;160025.792217634;-25313.9216348906;337223.243661868;544929.902108946;66680.6192065374;78165.5676631846;95125.1908655947;2804.92995902366;75490.6811524291
105;8;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;134711.870582744;-25313.9216348906;337223.243661868;611610.521315484;66680.6192065374;78165.5676631846;97930.1208246184;2804.92995902365;75490.6811524292
105;9;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;109397.948947853;-2437.08604148147;131331.723321186;678291.140522021;7339.81065429852;612232.844633334;100735.050783642;1022.63464940382;91531.3389390077
105;10;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;106960.862906372;-2437.08604148147;131331.723321186;685630.95117632;7339.8106542984;612232.844633335;101757.685433046;1022.63464940382;91531.3389390077
105;11;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;104523.77686489;-2437.08604148147;131331.723321186;692970.761830618;7339.8106542984;612232.844633335;102780.32008245;1022.63464940382;91531.3389390077
105;12;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;102086.690823409;-2437.08604148148;131331.723321186;700310.572484916;7339.81065429852;612232.844633334;103802.954731853;1022.63464940382;91531.3389390077
105;13;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;99649.6047819271;-2437.08604148147;131331.723321186;707650.383139215;7339.8106542984;612232.844633336;104825.589381257;1022.63464940382;91531.3389390077
105;14;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;97212.5187404457;-2437.08604148148;131331.723321186;714990.193793513;7339.81065429852;612232.844633334;105848.224030661;1022.63464940383;91531.3389390075
105;15;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;94775.4326989642;-2437.08604148147;131331.723321186;722330.004447812;7339.8106542984;612232.844633336;106870.858680065;1022.63464940382;91531.3389390077
105;16;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;92338.3466574827;-2437.08604148147;131331.723321186;729669.81510211;7339.81065429852;612232.844633334;107893.493329469;1022.63464940382;91531.3389390077
105;17;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;89901.2606160012;-2437.08604148148;131331.723321186;737009.625756409;7339.8106542984;612232.844633336;108916.127978873;1022.63464940382;91531.3389390077
105;18;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;87464.1745745198;-2437.08604148147;131331.723321186;744349.436410707;7339.81065429852;612232.844633334;109938.762628276;1022.63464940382;91531.3389390077
105;19;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;85027.0885330383;-2437.08604148148;131331.723321186;751689.247065006;7339.8106542984;612232.844633336;110961.39727768;1022.63464940383;91531.3389390074
105;20;NA;4;"Naive";"Sg";"Naso";3.66441109341336;1;82590.0024915568;0;82590.0024915568;759029.057719304;0;759029.057719304;111984.031927084;0;111984.031927084
106;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;1;371856.611713217;-25770.418382113;371856.611713217;531196.384373292;153209.270018722;531196.384373292;202327.820191734;-26967.1422779759;202327.820191734
106;1;6.16287910392656;1;"Naive";"Total";"Trachea";3.3956257541501;0;346086.193331104;-25770.418382113;371856.611713217;684405.654392014;153209.270018722;531196.384373292;175360.677913758;-26967.1422779759;202327.820191734
106;2;6.10570908232409;1;"Naive";"Total";"Trachea";3.3956257541501;0;320315.774948991;-25770.418382113;371856.611713217;837614.924410736;153209.270018722;531196.384373292;148393.535635782;-26967.1422779759;202327.820191734
106;3;5.64843629843499;1;"Naive";"Total";"Trachea";3.3956257541501;0;294545.356566878;-25770.418382113;371856.611713217;990824.194429458;153209.270018722;531196.384373292;121426.393357806;-26967.1422779759;202327.820191734
106;4;4.12379239564804;1;"Naive";"Total";"Trachea";3.3956257541501;0;268774.938184765;-10868.4824499058;312248.867984388;1144033.46444818;-208948.185273483;1979826.20554211;94459.2510798303;38701.5180738357;-60346.8212155127
106;5;NA;1;"Naive";"Total";"Trachea";3.3956257541501;0;257906.455734859;-10868.4824499058;312248.867984388;935085.279174697;-208948.185273483;1979826.20554211;133160.769153666;38701.5180738358;-60346.8212155128
106;6;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;1;247037.973284953;-10868.4824499058;312248.867984388;726137.093901215;-208948.185273482;1979826.20554211;171862.287227502;38701.5180738357;-60346.8212155124
106;7;NA;1;"Naive";"Total";"Trachea";3.3956257541501;0;236169.490835048;-10868.4824499058;312248.867984388;517188.908627732;-208948.185273483;1979826.20554211;210563.805301338;38701.5180738358;-60346.8212155128
106;8;NA;1;"Naive";"Total";"Trachea";3.3956257541501;0;225301.008385142;-10868.4824499058;312248.867984388;308240.723354249;-208948.185273482;1979826.20554211;249265.323375173;38701.5180738358;-60346.8212155128
106;9;2.86835344681871;1;"Naive";"Total";"Trachea";3.3956257541501;0;214432.525935236;-9237.36735879446;297568.832164386;99292.538080767;22852.5702422582;-106380.594099557;287966.841449009;-17796.3349457993;448133.855961203
106;10;NA;1;"Naive";"Total";"Trachea";3.3956257541501;0;205195.158576442;-9237.36735879444;297568.832164386;122145.108323025;22852.5702422582;-106380.594099557;270170.50650321;-17796.3349457993;448133.855961203
106;11;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;195957.791217647;-9237.36735879446;297568.832164386;144997.678565283;22852.5702422582;-106380.594099557;252374.17155741;-17796.3349457993;448133.855961203
106;12;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;186720.423858853;-9237.36735879446;297568.832164386;167850.248807542;22852.5702422582;-106380.594099557;234577.836611611;-17796.3349457993;448133.855961203
106;13;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;177483.056500058;-9237.36735879444;297568.832164386;190702.8190498;22852.5702422581;-106380.594099556;216781.501665812;-17796.3349457993;448133.855961203
106;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;1;168245.689141264;-9237.36735879444;297568.832164386;213555.389292058;22852.5702422582;-106380.594099557;198985.166720012;-17796.3349457994;448133.855961204
106;15;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;159008.321782469;-9237.36735879446;297568.832164386;236407.959534316;22852.5702422582;-106380.594099557;181188.831774213;-17796.3349457993;448133.855961203
106;16;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;149770.954423675;-9237.36735879446;297568.832164386;259260.529776574;22852.5702422582;-106380.594099557;163392.496828414;-17796.3349457993;448133.855961203
106;17;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;140533.58706488;-9237.36735879444;297568.832164386;282113.100018832;22852.5702422581;-106380.594099556;145596.161882614;-17796.3349457994;448133.855961204
106;18;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;131296.219706086;-9237.36735879446;297568.832164386;304965.670261091;22852.5702422581;-106380.594099556;127799.826936815;-17796.3349457993;448133.855961203
106;19;NA;1;"Naive";"Total";"Trachea";3.3956257541501;1;122058.852347291;-9237.36735879445;297568.832164386;327818.240503349;22852.5702422583;-106380.594099558;110003.491991016;-17796.3349457994;448133.855961204
106;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.3956257541501;1;112821.484988497;0;112821.484988497;350670.810745607;0;350670.810745607;92207.1570452163;0;92207.1570452163
106;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.3956257541501;1;371856.611713217;-25770.418382113;371856.611713217;531196.384373292;153209.270018722;531196.384373292;202327.820191734;-26967.1422779759;202327.820191734
106;1;4.64179187772866;2;"Naive";"Sg";"Trachea";3.3956257541501;0;346086.193331104;-25770.418382113;371856.611713217;684405.654392014;153209.270018722;531196.384373292;175360.677913758;-26967.1422779759;202327.820191734
106;2;4.22341835798356;2;"Naive";"Sg";"Trachea";3.3956257541501;0;320315.774948991;-25770.418382113;371856.611713217;837614.924410736;153209.270018722;531196.384373292;148393.535635782;-26967.1422779759;202327.820191734
106;3;3.30363112150898;2;"Naive";"Sg";"Trachea";3.3956257541501;0;294545.356566878;-25770.418382113;371856.611713217;990824.194429458;153209.270018722;531196.384373292;121426.393357806;-26967.1422779759;202327.820191734
106;4;3.65133383237149;2;"Naive";"Sg";"Trachea";3.3956257541501;0;268774.938184765;-10868.4824499058;312248.867984388;1144033.46444818;-208948.185273483;1979826.20554211;94459.2510798303;38701.5180738357;-60346.8212155127
